"","Una Mujer Engañada Ii","","","","","","3","07","12","2022","1","2022-12-07 20:30:00","2022-12-07 21:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","07","12","2022","1","2022-12-07 21:00:00","2022-12-07 22:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","07","12","2022","1","2022-12-07 22:00:00","2022-12-07 23:15:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","07","12","2022","1","2022-12-07 23:15:00","2022-12-07 00:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Estadio Play","","","","","","3","07","12","2022","1","2022-12-07 00:00:00","2022-12-07 01:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40464"                                                                                                                                                                                                                                                                                                                                      
"","Ser","","","","","","3","07","12","2022","1","2022-12-07 01:00:00","2022-12-07 02:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","07","12","2022","1","2022-12-07 02:00:00","2022-12-07 02:30:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","07","12","2022","1","2022-12-07 02:30:00","2022-12-07 04:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","07","12","2022","1","2022-12-07 04:00:00","2022-12-07 05:00:00","day","1","1","1","2022-12-07","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Mi Gorda Bella Rr","","","","","","3","08","12","2022","1","2022-12-08 05:00:00","2022-12-08 06:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","08","12","2022","1","2022-12-08 06:00:00","2022-12-08 07:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","08","12","2022","1","2022-12-08 07:00:00","2022-12-08 07:30:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","08","12","2022","1","2022-12-08 07:30:00","2022-12-08 09:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","30655"                                           
"","La Heredera","","","","","","3","08","12","2022","1","2022-12-08 09:00:00","2022-12-08 10:30:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40001"                                                                                                                                                                                                                                                                                                                                       
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","08","12","2022","1","2022-12-08 10:30:00","2022-12-08 13:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","08","12","2022","1","2022-12-08 13:00:00","2022-12-08 14:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","08","12","2022","1","2022-12-08 14:00:00","2022-12-08 15:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Gata Salvaje Rr","","","","","","3","08","12","2022","1","2022-12-08 16:00:00","2022-12-08 17:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","08","12","2022","1","2022-12-08 17:00:00","2022-12-08 18:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Tematicos","","","","","","3","08","12","2022","1","2022-12-08 18:00:00","2022-12-08 19:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40454"                                                                                                                                                                                                                                                                                                                            
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","08","12","2022","1","2022-12-08 19:00:00","2022-12-08 20:30:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","08","12","2022","1","2022-12-08 20:30:00","2022-12-08 21:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","08","12","2022","1","2022-12-08 21:00:00","2022-12-08 22:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","08","12","2022","1","2022-12-08 22:00:00","2022-12-08 23:15:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","08","12","2022","1","2022-12-08 23:15:00","2022-12-08 00:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Estadio Play","","","","","","3","08","12","2022","1","2022-12-08 00:00:00","2022-12-08 01:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40464"                                                                                                                                                                                                                                                                                                                                      
"","Ser","","","","","","3","08","12","2022","1","2022-12-08 01:00:00","2022-12-08 02:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","08","12","2022","1","2022-12-08 02:00:00","2022-12-08 02:30:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","08","12","2022","1","2022-12-08 02:30:00","2022-12-08 04:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","08","12","2022","1","2022-12-08 04:00:00","2022-12-08 05:00:00","day","1","1","1","2022-12-08","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Mi Gorda Bella Rr","","","","","","3","09","12","2022","1","2022-12-09 05:00:00","2022-12-09 06:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39432"                                                                                                                                                                                                                                                                                                                                 
"","Televistazo  Al  Amanecer","Es Un Noticiero Enfocado Para Que El Televidente Se Informe A Primera Hora De Noticias Actualizadas A Nivel Nacional.","","","","","3","09","12","2022","1","2022-12-09 06:00:00","2022-12-09 07:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","30654"                                                                                                                                                                                                    
"","Contacto Directo","Es Un Noticiero Objetivo E Imparcial Entorno A La Politica Nacional En El Que Se Crea Un Debate De Analisis Publico","","","","","3","09","12","2022","1","2022-12-09 07:00:00","2022-12-09 07:30:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","24029"                                                                                                                                                                                                               
"","Televistazo En La Comunidad","Este Noticiero Surge Como Respuesta A Demandas Sociales Por Visibilizarse Y Hacerse Eco, Principalmente Barriales , Comunales Entre Otros; De Estos Sectores Que No Eran Tomados En Cuenta , Por Lo Que Ahora Es La Prioridad A La Hora De Emitir Televistazo A La Comunidad","","","","","3","09","12","2022","1","2022-12-09 07:30:00","2022-12-09 09:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","30655"                                           
"","La Heredera","","","","","","3","09","12","2022","1","2022-12-09 09:00:00","2022-12-09 10:30:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40001"                                                                                                                                                                                                                                                                                                                                       
"","En Contacto","Revista De Variedades Con Noticias De Actualidad Sobre Entretenimiento, Farándula Y Entrevistas A Especialistas En Temas De Sexualidad, Matrimonio, Manualidades Y De Belleza. Conducido Por Ursula Strenge, Efraín Ruales, Andrea Rendón, Henry Bustamante, Jonathan Estrada Y Michela Pincay","","","","","3","09","12","2022","1","2022-12-09 10:30:00","2022-12-09 13:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","30656"                                         
"","Televistazo","Un Noticiero Enfocado En Las Prioridades Sobre El Acontecer Nacional E Internacional, De Lunes A Viernes Ofreciéndole Al Televidente , Las Noticias De La Primera Jornada.","","","","","3","09","12","2022","1","2022-12-09 13:00:00","2022-12-09 14:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","24031"                                                                                                                                                             
"","Los Hackers De La Farándula","","","","","","3","09","12","2022","1","2022-12-09 14:00:00","2022-12-09 15:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40414"                                                                                                                                                                                                                                                                                                                       
"","Gata Salvaje Rr","","","","","","3","09","12","2022","1","2022-12-09 16:00:00","2022-12-09 17:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39431"                                                                                                                                                                                                                                                                                                                                   
"","Pasion De Gavilanes","","","","","","3","09","12","2022","1","2022-12-09 17:00:00","2022-12-09 18:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39813"                                                                                                                                                                                                                                                                                                                               
"","Punto Limite Tematicos","","","","","","3","09","12","2022","1","2022-12-09 18:00:00","2022-12-09 19:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40454"                                                                                                                                                                                                                                                                                                                            
"","Televistazo","El Noticiero Estelar, Contiene Informacion De Mayor Importancia De Los Acontecimientos Que Pasan En La Actualidad Nacional E Internacional.","","","","","3","09","12","2022","1","2022-12-09 19:00:00","2022-12-09 20:30:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","24035"                                                                                                                                                                                            
"","Una Mujer Engañada Ii","","","","","","3","09","12","2022","1","2022-12-09 20:30:00","2022-12-09 21:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40249"                                                                                                                                                                                                                                                                                                                             
"","Cia 593","","","","","","3","09","12","2022","1","2022-12-09 21:00:00","2022-12-09 22:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39949"                                                                                                                                                                                                                                                                                                                                           
"","Me Robaste El Corazon","","","","","","3","09","12","2022","1","2022-12-09 22:00:00","2022-12-09 23:15:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40256"                                                                                                                                                                                                                                                                                                                             
"","Sharon Temporada Ii Rr","","","","","","3","09","12","2022","1","2022-12-09 23:15:00","2022-12-09 00:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39461"                                                                                                                                                                                                                                                                                                                            
"","Estadio Play","","","","","","3","09","12","2022","1","2022-12-09 00:00:00","2022-12-09 01:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40464"                                                                                                                                                                                                                                                                                                                                      
"","Ser","","","","","","3","09","12","2022","1","2022-12-09 01:00:00","2022-12-09 02:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40434"                                                                                                                                                                                                                                                                                                                                               
"","Yoga Terapia","","","","","","3","09","12","2022","1","2022-12-09 02:00:00","2022-12-09 02:30:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40435"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Comunidad Guayaquil Rr","","","","","","3","09","12","2022","1","2022-12-09 02:30:00","2022-12-09 04:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","40266"                                                                                                                                                                                                                                                                                                                
"","Televistazo Estelar Rr","","","","","","3","09","12","2022","1","2022-12-09 04:00:00","2022-12-09 05:00:00","day","1","1","1","2022-12-09","1","0","0000-00-00 00:00:00","0","39358"                                                                                                                                                                                                                                                                                                                            
"","Asi Pasa","","","","","","3","10","12","2022","1","2022-12-10 05:00:00","2022-12-10 05:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35820"                                                                                                                                                                                                                                                                                                                                          
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","12","2022","1","2022-12-10 05:30:00","2022-12-10 06:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","12","2022","1","2022-12-10 06:00:00","2022-12-10 06:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","A-Team","","","","","","3","10","12","2022","1","2022-12-10 06:30:00","2022-12-10 07:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39453"                                                                                                                                                                                                                                                                                                                                            
"","Promo Tv","","","","","","3","10","12","2022","1","2022-12-10 07:30:00","2022-12-10 08:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","40331"                                                                                                                                                                                                                                                                                                                                          
"","Tventas","Tventas, Es Un Programa De Ventas Por Televisión Y Realiza Entrega A Domicilio A Miles De Hogares Cada Semana  Con  Una Red De Más De 40 Locales Comerciales En Las Principales Ciudades Del Ecuador","","","","","3","10","12","2022","1","2022-12-10 08:00:00","2022-12-10 09:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","37798"                                                                                                                                       
"","Pan Nuestro 2019","","","","","","3","10","12","2022","1","2022-12-10 09:00:00","2022-12-10 09:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39122"                                                                                                                                                                                                                                                                                                                                  
"","Land Before Time Ix: Jour To Big Water","","","","","","3","10","12","2022","1","2022-12-10 09:30:00","2022-12-10 11:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","40012"                                                                                                                                                                                                                                                                                                            
"","Supergirl V","","","","","","3","10","12","2022","1","2022-12-10 11:00:00","2022-12-10 12:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39940"                                                                                                                                                                                                                                                                                                                                       
"","Supergirl V","","","","","","3","10","12","2022","1","2022-12-10 12:00:00","2022-12-10 13:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39940"                                                                                                                                                                                                                                                                                                                                       
"","Smallville Viii","","","","","","3","10","12","2022","1","2022-12-10 13:00:00","2022-12-10 14:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","40392"                                                                                                                                                                                                                                                                                                                                   
"","Smallville Viii","","","","","","3","10","12","2022","1","2022-12-10 14:00:00","2022-12-10 15:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","40392"                                                                                                                                                                                                                                                                                                                                   
"","Cloudy With A Chance Of Meatballs 2","","","","","","3","10","12","2022","1","2022-12-10 15:00:00","2022-12-10 17:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39856"                                                                                                                                                                                                                                                                                                               
"","Little Rascals Save The Day, The","","","","","","3","10","12","2022","1","2022-12-10 17:00:00","2022-12-10 19:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39913"                                                                                                                                                                                                                                                                                                                  
"","Televistazo  Sabado 19h00","Resumen De Las Noticias Mas Importantes Y Relevantes Del Din De Semana.","","","","","3","10","12","2022","1","2022-12-10 19:00:00","2022-12-10 19:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39347"                                                                                                                                                                                                                                                  
"","Faster (2010)","","","","","","3","10","12","2022","1","2022-12-10 19:30:00","2022-12-10 21:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39857"                                                                                                                                                                                                                                                                                                                                     
"","Detonator, The","","","","","","3","10","12","2022","1","2022-12-10 21:30:00","2022-12-10 23:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","40101"                                                                                                                                                                                                                                                                                                                                    
"","Prueba De Amor","","","","","","3","10","12","2022","1","2022-12-10 23:30:00","2022-12-10 01:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","38741"                                                                                                                                                                                                                                                                                                                                    
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","12","2022","1","2022-12-10 01:30:00","2022-12-10 02:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","12","2022","1","2022-12-10 02:00:00","2022-12-10 02:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Combo Amarillo","En La Cooperativa De Taxis 'El Combo Amarillo', El Dueño Es Cristhian Miranda Un Malhumorado Jefe Que Siempre Exige El Máximo Esfuerzo A Sus Empleados,Su Esposa Estrellita, Una Sexy Ex - Tecnocumbiera Muy Alegre, Ocurrente","","","","","3","10","12","2022","1","2022-12-10 02:30:00","2022-12-10 03:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","35172"                                                                                                      
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","12","2022","1","2022-12-10 03:00:00","2022-12-10 03:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","12","2022","1","2022-12-10 03:30:00","2022-12-10 04:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Asi Pasa","La Historia Gira Entorno A Eduardo, Quien Además De Lidiar Con Sus Compañeros De Trabajo En Una Funeraria, Debe Manejar Los Problemas Del Hogar,  Lo Que Creará Divertidas Situaciones.","","","","","3","10","12","2022","1","2022-12-10 04:00:00","2022-12-10 04:30:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","36335"                                                                                                                                                   
"","Ripley 3&4","","","","","","3","10","12","2022","1","2022-12-10 04:30:00","2022-12-10 05:00:00","day","1","1","1","2022-12-10","1","0","0000-00-00 00:00:00","0","39433"                                                                                                                                                                                                                                                                                                                                        
"","Incredible Hulk","","","","","","3","11","12","2022","1","2022-12-11 05:00:00","2022-12-11 06:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","39457"                                                                                                                                                                                                                                                                                                                                   
"","Incredible Hulk","","","","","","3","11","12","2022","1","2022-12-11 06:00:00","2022-12-11 07:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","39457"                                                                                                                                                                                                                                                                                                                                   
"","Macgyver","","","","","","3","11","12","2022","1","2022-12-11 07:00:00","2022-12-11 08:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","39396"                                                                                                                                                                                                                                                                                                                                          
"","Macgyver","","","","","","3","11","12","2022","1","2022-12-11 08:00:00","2022-12-11 08:30:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","39396"                                                                                                                                                                                                                                                                                                                                          
"","Hacia Un Nuevo Estilo De Vida","Es Un Programa Médico, Eminentemente Educativo, Didáctico, Formativo Y De Fácil Comprensión, Con Una Trayectoria De Más De 17 Años Ininterrumpidos En La Televisión Ecuatoriana.","","","","","3","11","12","2022","1","2022-12-11 08:30:00","2022-12-11 09:30:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","30617"                                                                                                                                     
"","Panorama Internacional","Conducido Por Alfredo Pinoargote Y Alondra Santiago, Es Un  Programa Con Un Panorama Variado Donde Abarca Todo Tipo De Temas Sin Excepción: Política, Medio Ambiente, Tecnología, Ciencia, Salud, Deportes, Espectáculo Y Noticias Insólitas.","","","","","3","11","12","2022","1","2022-12-11 09:30:00","2022-12-11 10:30:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","30959"                                                                               
"","Politicamente Correcto","Es Un Programa De Opinión, Periodismo, Análisis Y Conclusiones. Bajo La Conducción Del Periodista Y Politólogo Carlos Rojas, El Programa Busca Ser Un Espacio Plural Para La Discusión De Los Principales Temas De La Actualidad Nacional E Internaciona","","","","","3","11","12","2022","1","2022-12-11 10:30:00","2022-12-11 11:30:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","37775"                                                                    
"","Esta Semana Con Pedro Jimenez","Reportajes Y Notas Breves De Las Noticias Más Destacadas De Los Últimos Siete Días, Ocurridas En El Ecuador Y En Otros Países. Contiene Secciones Especiales Dedicadas A Resúmenes Internacionales Sobre Acontecimientos En América Latina Y El Resto Del Mundo.","","","","","3","11","12","2022","1","2022-12-11 11:30:00","2022-12-11 12:30:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","36342"                                                     
"","Entre Flashes","Resumen De Todas Las Noticias Del Espectáculo. En El Programa Se Exponen Trailers De Las Películas Que Se Verán En Los Cines Ecuatorianos Y Los Videos Que Lideran Las Listas De Preferencias Internacionales.","","","","","3","11","12","2022","1","2022-12-11 12:30:00","2022-12-11 13:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","35437"                                                                                                                       
"","Teleton 2022","","","","","","3","11","12","2022","1","2022-12-11 13:00:00","2022-12-11 16:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","40450"                                                                                                                                                                                                                                                                                                                                      
"","Knight Rider #2 (1983/84)","","","","","","3","11","12","2022","1","2022-12-11 16:00:00","2022-12-11 17:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","40279"                                                                                                                                                                                                                                                                                                                         
"","Ride Along 1","","","","","","3","11","12","2022","1","2022-12-11 17:00:00","2022-12-11 19:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","39170"                                                                                                                                                                                                                                                                                                                                      
"","Televistazo Dominical","Las Noticias Más Relevantes E Impactantes Del Fin De Semana.","","","","","3","11","12","2022","1","2022-12-11 19:00:00","2022-12-11 19:45:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","24038"                                                                                                                                                                                                                                                                 
"","Vision 360 Vii","","","","","","3","11","12","2022","1","2022-12-11 19:45:00","2022-12-11 20:00:00","day","1","1","1","2022-12-11","1","0","0000-00-00 00:00:00","0","40242"                                                                                                                                                                                                                                                                                                                                    
